student_id,final_score,grade,pass_fail,previous_score,math_prev_score,science_prev_score,language_prev_score,daily_study_hours,attendance_percentage,homework_completion_rate,sleep_hours,screen_time_hours,physical_activity_minutes,motivation_score,exam_anxiety_score,parent_education_level,study_environment
S0202,54.59902292097673,D,1,44.62769807472769,46.754985883652516,37.72960725078303,50.98946557526153,3.29425312010684,61.9143067740511,81.67871492558747,7.124699159623301,5.390575984928507,81.96075526767333,7.093281964450853,3.962412284432297,Bachelor,Moderate
S0203,56.05144622507181,D,1,48.88957927520376,44.05469855955769,45.755993152253936,52.55203978910277,2.3665644507624073,65.47016633377503,78.81271001240071,6.453816367583152,3.9292606121658418,110.0761801304751,7.418227792212459,1.4846283380170773,Master,Moderate
S0204,83.93069380061321,B,1,89.42048036898936,89.18192358827946,93.73244773090315,90.86409868311448,3.5938582276009483,76.59332753478846,89.9220919113632,5.989097695465183,4.370960583075004,93.02757184954264,5.3295605826366845,4.047767650810933,Master,Quiet
S0205,73.1492064831865,C,1,73.35359828127744,73.3355855858246,78.11922350815787,65.07916110013596,1.2737628369705045,86.11898383871001,62.813543082407215,5.417151510553568,5.0213057718922505,48.15299663679229,8.53973672853967,1.9628095179145109,High School,Moderate
S0206,60.48193618810185,D,1,40.50583783891463,34.71401439295192,43.0712649394011,35.705606362517315,4.589589273286345,59.43170899429715,91.02185985324924,6.695873431893091,4.295777723000672,68.67708429681001,5.857319016415905,5.354771702906832,High School,Noisy
S0207,59.12365026257538,D,1,45.58093485763177,53.09792636646752,49.20641379187175,44.967390189653145,1.4775240453527871,66.27840228051188,68.00317901439884,6.821952682052631,2.9902742033946885,74.463858024216,9.532787953176463,1.0,Master,Moderate
S0208,72.76658089408375,C,1,76.49259730094306,80.87940875382142,79.07348873651786,76.95945917232632,2.311371351543273,74.06584029937339,73.21061970392284,6.21509762085116,3.568166919643255,34.96958640753651,7.940336238740383,1.8908790238436675,Bachelor,Quiet
S0209,42.6681566983719,F,0,40.27838711154203,39.17356624239371,37.07097913542727,34.62736848817241,4.262981522504484,61.67924306685772,81.02823723389272,7.090044943614073,5.015227623379399,115.91737620240502,6.61810716582167,3.665023656497855,High School,Noisy
S0210,58.075112204399886,D,1,48.844442827962425,48.97887202293508,51.00405555133213,60.90282620585453,3.3892495133228473,57.90799759635749,87.80564426481105,7.473147129155144,2.868251481864921,41.57195347171906,8.739472010217073,1.1584715991540793,High School,Noisy
S0211,77.16355279175654,C,1,70.18035841516223,71.2222724549,74.18240604130064,77.7623286914301,2.5745420811097683,77.35051839887947,75.62425664174923,7.103708875378639,2.9406072838424855,92.77151405040541,8.907487756279988,1.0,Master,Moderate
S0212,82.27603482543876,B,1,78.05423587309812,67.84556153097667,81.825692522166,81.06482747506054,2.8937426375000856,77.2472475146199,84.94968261491621,8.238627947998431,1.4784505802900059,75.56079324817921,5.742889633653662,4.75820037565511,Bachelor,Noisy
S0213,72.5956689688665,C,1,75.85786927264303,74.62198236004005,81.80243613001625,76.21805357906176,4.418189572808721,78.07488715599935,88.70554313387319,6.6593913638666855,5.572922176108738,32.30690248959803,6.038287263016506,5.481049088074139,High School,Moderate
S0214,70.58798020199201,C,1,52.33481202033079,48.9248907803418,55.87633125633611,51.27376717082503,2.3600175442395686,69.65727616081588,57.71665637641568,7.1520175768226215,1.4551815747272085,113.22727282779255,9.61573092237162,1.0,High School,Moderate
S0215,80.8328700332633,B,1,79.16985717411447,74.16175712463989,80.92709821182238,74.41026487400329,4.478598739248685,73.42222703095584,96.18140668421277,6.208076151831783,4.241045887242779,106.66531279370399,4.9884462301796315,3.980447716526105,Bachelor,Quiet
S0216,51.87633654173238,D,1,53.048699812324,51.64319834789423,58.39945100390614,53.436102404918316,1.352537723906766,63.10189125309802,64.98319562247752,7.489199054022734,3.0659723940139885,77.1832135113452,4.252902501777605,5.233970251858112,High School,Noisy
S0217,69.53855459784239,C,1,57.89698339875973,66.88541603300735,57.76437710251443,59.185746099473484,4.107193748834523,71.2351131048137,82.61857935031297,7.2897543928505115,3.028096951277212,50.604810252550074,6.724331935657295,5.045581131998298,Bachelor,Moderate
S0218,93.01033214719018,A,1,81.05702728149133,84.26124158782638,76.64765402535274,74.84822440408321,4.390190532218945,91.01962101347941,89.00940759285642,6.765546129126306,4.397759182863419,40.94606016120848,8.807259401461774,2.1027031393987845,Master,Moderate
S0219,76.45479420131994,C,1,75.7298094475968,72.87391449868282,74.914474627878,77.40069153382129,1.727270611349355,77.174493050491,81.04879483209305,7.176110499620728,1.3354686631493937,62.705323148891395,8.630008637864474,2.010017980519855,High School,Moderate
S0220,78.68578276096642,C,1,86.70728757717978,89.57020148396057,82.98277435314753,85.93099233305604,2.7213861294888018,86.30932437820955,75.685808224119,7.113415109075725,3.968528914757173,52.988545294148146,9.517183773476996,1.0,Master,Noisy
S0221,71.25402548659683,C,1,76.1687090765189,83.1654862594489,72.79281770164698,66.62967128713194,1.6619990986546225,77.54949718896705,70.2747858684273,6.164202879474494,4.860158929861774,75.60220809056688,7.199203986214242,2.1396589015947862,Bachelor,Noisy
S0222,67.342548790954,C,1,71.25697318345094,75.88014159801479,70.53437982987334,66.95504812955343,3.826416515976871,85.33971456550697,85.01086602292679,6.40668753587327,5.141063789432971,116.97683665110861,4.6003880293992,5.199040789945031,Master,Noisy
S0223,56.69797355867922,D,1,45.152112230545086,45.450264080145956,41.19001262554528,43.08408456343687,3.141391072246627,53.839947780446266,70.96239622820049,8.167676489102828,1.8526519469688765,81.74581439066773,7.532133846016096,2.389943418305388,Master,Moderate
S0224,72.0971088047366,C,1,60.224369168268844,56.989685279740975,58.68456152007364,69.6628074549698,3.541293386833284,70.58528980748122,84.56164263435332,6.0234543069776665,5.487095250390868,110.09379503010881,8.67037368611927,1.8792006299451744,Master,Noisy
S0225,47.043705271464084,F,0,54.5861302224949,58.07724679056285,45.11805688772597,57.36889584516369,1.7859478678248446,59.16534494343714,66.53145587681793,5.929286233692406,4.280730459237211,88.57909537461995,4.559968721618958,6.948950172647946,Bachelor,Moderate
S0226,57.31790450042391,D,1,53.419430385849594,55.38685731295834,54.485898922714284,46.742022540350135,1.846983448209678,54.176857340241206,66.47044328875492,5.850944202833921,5.409274004103414,72.77218739284804,5.035944406585538,6.08239373020759,Bachelor,Noisy
S0227,77.24276937351536,C,1,93.51558051138451,97.99154661152318,93.52160788819563,95.9457619584727,1.1659893020396255,88.24510052128134,61.08668884286429,7.469228337678515,3.4264035855509913,106.91468064600342,4.073743966934026,4.506871677269934,Bachelor,Noisy
S0228,53.89737385501996,D,1,61.62037485667182,64.79623386508167,57.53493170133087,53.883854911979995,2.288270140782919,71.5076764090732,74.20404276605737,7.0143155510443025,3.71016672548601,72.42312991556977,7.561915476680863,2.662079492220186,Bachelor,Moderate
S0229,95.1177194974802,A,1,89.06256053474124,94.3103241113379,92.35878887690326,94.4760158041766,3.2389786453347,83.10709557865961,81.63920169707797,6.257003895112616,5.595191385143355,108.17653534593249,9.320406351675427,1.4163569934924702,Bachelor,Noisy
S0230,88.63678631602234,B,1,74.71262442984946,72.03644837204662,79.40047511798225,72.35700117076006,4.431739655989315,76.82534176472596,87.99736572015634,6.095588782312207,5.499547716773359,56.241909261818876,8.023979896012598,2.5948804341320373,High School,Moderate
S0231,96.04626855131033,A,1,83.71462169479067,90.3015920229623,75.6768223729458,83.24644075109481,3.667709789834723,97.34880801775161,89.10802185615692,7.270438643723092,3.24080436684501,41.59317663866893,9.892240525545892,1.0,High School,Noisy
S0232,59.06731544985652,D,1,67.64504012078557,68.63303814424756,63.83141622795449,74.27402335849652,2.7415852935990057,72.53164437023561,67.66899415937795,6.863828627051366,2.372063158178409,106.97830179266445,4.378201914998569,8.535907300769793,High School,Noisy
S0233,89.11795234698745,B,1,71.72971365444975,82.10601801757608,67.88400190551326,65.2938958115285,4.812480457576552,78.41547863347526,87.87301728934452,7.263077132474901,2.9658521728213207,82.86736474134001,9.418006510908977,1.0,Master,Noisy
S0234,87.23843622092615,B,1,67.08847316003752,63.642534069589686,62.3889576544932,60.10288223447257,3.8769808023033274,70.29741248194935,92.46571049654112,6.752726222798897,2.938821642648749,110.01831584240641,8.884409724320085,1.0,Master,Noisy
S0235,61.09307928305916,D,1,50.738364328892445,59.41818334471869,54.88573853855119,47.82036769716242,4.7206608114502,66.84534503964923,99.7417094751788,6.820869994888282,2.43433437491397,114.40444862931449,5.88544912299703,4.3481459582645465,Bachelor,Quiet
S0236,87.24685622663038,B,1,79.73486633938279,80.72442025669604,78.76573564551877,84.92676059447938,3.1103518930886627,78.67626479441331,80.81654210551645,6.978386876088044,2.342898021664833,34.826555133430425,9.84115931102351,2.275643743940343,Bachelor,Moderate
S0237,56.99582390385456,D,1,55.44247993424707,52.18538991617483,54.11990572769401,47.845749556862856,2.0356170991725584,65.66864755347488,63.37892846795022,6.22070187203844,5.305314682398597,75.08723716729816,5.7276264890284905,3.4361786602673385,High School,Quiet
S0238,50.30417245971439,D,1,41.33737815372996,38.91794898345835,31.31806633169619,27.176600163177113,1.211306745458888,69.7631817378666,58.5735127512185,7.570792201006156,1.3493096034233085,63.746809416707634,9.335828342969311,1.0,Bachelor,Noisy
S0239,84.26092707074896,B,1,75.50097627489423,73.89923973392263,78.67806642594036,73.24518198284923,3.904339405935402,83.63641295336882,87.72966032092151,6.801311124406166,4.388055910497971,86.32725573631055,9.284491462445136,1.7928022105705572,Master,Noisy
S0240,54.719350309362056,D,1,49.74108736738769,51.861917099397274,43.54479539312033,52.4997913669423,1.4852119920221365,65.55427692069,56.872650077350805,5.596587277101099,1.8641002572822614,101.42320774820912,8.545945699617835,1.436192145494431,Bachelor,Moderate
S0241,87.07313435574251,B,1,91.72522213941028,94.33939957958778,92.02488529074192,97.72653088810442,2.2111005130878687,74.34155138998531,68.41586184076252,6.779415881035523,2.7225294669703164,55.2531194376932,7.380822842877111,2.2845733025925927,High School,Moderate
S0242,88.16110048185588,B,1,92.46607173514231,89.59757171544942,93.85295642493327,90.15026492471532,3.1298836315355896,84.4279897513083,84.5604880062393,7.411900460119725,1.3077151706741843,80.11185459358545,4.720016497701328,5.8456164041853915,Bachelor,Moderate
S0243,95.68240017079518,A,1,90.31754146212467,90.19576850081975,97.12083444131792,88.26040842654466,3.2576663511189907,98.67390855308776,89.71319033263599,8.047570564020972,2.34986818427731,93.78557219144096,7.19183040697899,3.0806875832506035,Master,Moderate
S0244,75.81584535645,C,1,60.358728514049446,71.07008030710877,53.814626518453885,66.12823218532819,3.402332787948544,69.02605592382619,81.92615411619268,6.00736708913307,4.84210535558621,42.09879745521606,6.140777533929607,4.889661251707184,High School,Noisy
S0245,40.07026182914402,F,0,40.85011390908771,49.487829759591264,25.752553129983582,31.50140541061061,1.6650213213988025,65.94114481481215,70.43265498556852,6.453875322229068,5.425076622736293,103.26602153561402,8.753302198932111,2.5381666901332522,Bachelor,Moderate
S0246,100.0,A,1,91.0575209423249,93.23913929069506,91.97676866609338,89.11491706640986,2.518949619286595,92.73847248092547,65.61919583992861,8.115224427014368,2.1076357595118353,84.54986398676758,8.548775238981069,1.758227821024293,Master,Quiet
S0247,77.409599176592,C,1,63.55012815745229,63.74014554829329,72.55268406500656,64.50224760707758,3.468776908467867,72.86988365800602,87.98502529024674,6.34819397613798,3.3177391962946094,115.45836934022866,9.463675044235632,1.0,High School,Moderate
S0248,89.83400118844872,B,1,93.16601504740183,93.76617168099314,99.36074681209901,95.412108653827,4.8792754585351386,82.37389936436016,94.77301251171399,7.191501541026391,3.351620239686032,60.55760272176239,4.088980974590247,6.125130007695886,High School,Moderate
S0249,100.0,A,1,92.9990987399089,96.06668860356099,94.04739581628203,90.4500652739545,3.9105245507987547,74.32298771104001,90.6419735915274,5.988501124393138,5.367876528798671,39.73313481034788,8.854619300938277,1.634511255711011,Master,Quiet
S0250,100.0,A,1,86.9155200507048,81.80155722471277,84.45733912254457,87.087725109234,4.690415028375831,86.87857606839717,95.66538819255976,6.3034845495416745,4.813995264379027,75.58510809332327,9.630772318748013,1.0,Bachelor,Quiet
S0251,76.86099291761266,C,1,56.19468906382721,54.90780637671049,60.230302047013765,43.75305229676226,4.048848233256708,64.02356451779586,97.09055238148625,6.5288287554712685,3.5653860918402493,37.722969453849494,8.7358026946489,1.2635888230288108,Bachelor,Quiet
S0252,64.72010823939877,D,1,61.18037507310589,52.837454703717945,56.31264407458355,57.88913301143665,3.3668678755696018,71.47093979599141,79.29650051399643,6.327950545084397,4.3537360023588665,117.25738709916061,4.7811667592222005,6.415460361605042,Bachelor,Quiet
S0253,72.65425165926634,C,1,86.81251693342713,88.80863254645352,89.19430578020823,89.08006049619947,1.7680934765453782,77.15715676876674,70.81896625326294,7.789923493089196,5.236775269546834,33.48164624314724,4.487674629045326,7.028441551309717,High School,Moderate
S0254,69.8215097126241,C,1,57.430710283595275,60.66668998210898,59.95806107942841,52.519240112321874,3.666742607570052,67.38916743944662,85.26988875921785,8.107919504997515,1.0476947701277246,97.81535109965772,4.125071438846205,4.367375616520374,High School,Quiet
S0255,59.10324866602323,D,1,49.32210106773509,46.90616875623822,54.62315060522949,49.617022175683076,3.4935182638396283,64.82964580837282,84.14365524834797,7.646533884318032,3.014450155250243,77.25921583280197,7.772471354968426,2.2375497967721434,Bachelor,Noisy
S0256,79.52539058101763,C,1,70.62406943520926,78.49400325165942,84.42236962976466,72.85843193922275,3.409876681829066,76.65500262282612,83.17949735249461,6.58513199250263,5.536215836385393,63.17585872484598,7.778035911159324,1.5332696553954412,High School,Moderate
S0257,92.43764018094214,A,1,91.48851257884294,85.35968426383124,93.45059241473678,89.77576657455411,2.959143471952963,80.1701453526594,75.36306919705906,5.786402059533094,4.701565154219757,35.92579480577892,9.921482285309274,1.0,High School,Noisy
S0258,74.18250176025542,C,1,78.28163881712351,70.9597644160744,75.73682068858601,79.13395767210636,3.1146264159571024,85.12537415236852,81.07576933003766,7.083216923660542,3.714206871670373,85.9950231756247,6.388259044624574,4.014257165110747,Master,Moderate
S0259,68.28523926330708,C,1,71.35336435491507,72.47562344771494,71.2254927939551,66.53970152849202,2.3377701084724163,72.69220825379767,73.06445997411505,7.441998016700973,3.6482226351756672,82.66982964518597,5.99143770938498,4.678000662157488,Bachelor,Moderate
S0260,61.33437109751462,D,1,45.34470715739227,50.58019867045304,36.49932763294668,44.31165075891204,3.0772507705692127,54.300006276429905,81.97870894772578,6.751645116573788,2.738850488022189,55.27949457608398,7.746549563106354,2.1413239932823007,Bachelor,Noisy
S0261,81.14214244449948,B,1,73.82539746845433,82.24503592574366,70.35183181300904,76.87647831640044,1.790223622713913,76.36758163440985,68.32476195560344,7.401882533118292,3.6026026682075725,111.91995312692809,8.953652035045565,1.0,Bachelor,Quiet
S0262,98.62255237612914,A,1,94.45296175573448,92.15854044138977,92.40654956516896,95.23782656057665,4.220697589441507,87.39835742299954,96.19694864247624,7.06909330573186,4.276915997317266,57.36990066085532,9.62064369713801,1.0,High School,Quiet
S0263,52.85424436353104,D,1,47.70462083800882,53.0980250051653,45.08417884833586,44.77196449018914,1.7431078187948312,64.65525758486321,72.04862126818516,7.998475464763645,3.091815192143965,70.47528695328955,8.818744997074232,2.077754673125934,High School,Noisy
S0264,63.77220420534316,D,1,68.50813088000552,68.31558853250199,69.26990524017414,69.62921290145948,1.3398651595578657,81.06472745842815,58.14553498643965,6.41987877415493,4.57076573196087,78.93862103267901,6.560043883694829,1.0,High School,Quiet
S0265,86.54515828767582,B,1,88.25551895603755,87.39238245633345,84.14341929412655,91.82856790922064,2.7449841054286295,82.94551529433947,81.79370355724015,5.859346167971558,5.306161136301929,39.02086903586575,7.809485411872385,3.377941739809615,Bachelor,Moderate
S0266,82.10398570230075,B,1,80.74227397648124,85.1605736639146,86.3474273131036,70.49256758359385,3.6332297580242474,79.77303886639676,80.40061544469322,7.287158673036435,1.7734242409243057,113.89455472922691,9.137795960296701,1.38343403034784,High School,Moderate
S0267,73.61095653018457,C,1,78.33586575473973,81.59748014680683,78.33690107933072,84.13123607951921,2.7508672997341654,73.65201097120439,80.44795243803033,7.7404649623556745,3.2577351140871222,63.7082537205937,6.943658129870437,4.372517951659585,Bachelor,Moderate
S0268,70.11146763325898,C,1,78.63662461929101,70.75466383436977,78.59012301359795,76.95535092588565,2.1070165278052344,83.42107982408498,74.16885920156669,6.173766922651397,3.0401004564254057,37.27012924869093,5.300119862232356,4.501310950886683,High School,Quiet
S0269,70.01982536033958,C,1,59.77201331708653,67.154715065716,58.13253973452194,61.899462983287684,3.232684735561763,70.80755197893379,72.77026289730512,5.634614936209893,4.43732402024864,64.8562056307797,5.0183406384872375,2.9202539374898575,Bachelor,Quiet
S0270,55.12876233038882,D,1,56.14755143454714,63.0480082052844,56.92350485384203,62.13378605277328,2.3880093416487997,65.97363708080276,74.34498964913504,7.369896441578913,2.2493373262896466,84.01822923833225,4.00094646746834,6.429416174038158,Master,Noisy
S0271,95.67491699961339,A,1,84.51486355131826,81.38705004377061,88.64035487465642,77.65649506516593,4.731470760506532,72.73405830833181,94.97222703826374,6.518328981184507,4.201254574761381,76.22874046391966,8.309427969887706,2.9652251541506356,High School,Moderate
S0272,83.06476612114506,B,1,84.55623670735494,86.53525437454199,80.22058562880044,81.0090316952172,4.690580558414288,89.50017932895291,93.11197929446601,6.387630083990611,5.38744620865744,92.50877766335466,4.6665832530759435,6.258138552437478,Bachelor,Noisy
S0273,81.46740985356715,B,1,87.68897752190571,90.15912845331941,84.39839507652943,86.24623404252719,3.009487279888382,77.70608893867256,86.84913445237883,7.545458485927498,3.0906579989681133,34.99355478611196,5.463034598175643,3.8742739183363217,Master,Quiet
S0274,79.05937734168194,C,1,90.22823039060592,91.53159921972545,88.70960024672259,86.30946278498378,2.311535976073034,82.15772514845443,69.84696405754325,6.057191776971743,5.5550784998961005,55.60865492448505,5.78725798913676,4.2995030863258865,Master,Noisy
S0275,69.78912698175208,C,1,68.12383193735158,65.37230616812448,61.394477319985505,76.79851481653563,3.9485296558265564,75.85363852405581,85.4534119126753,5.273751476134472,5.965818694667393,103.7307519156092,7.36227916082061,2.1048845703994656,High School,Quiet
S0276,75.32731430449331,C,1,67.58339620779597,64.22527936810572,63.48710690918848,63.29953573866201,1.1468517739322666,67.80890846081455,61.84699243934813,8.563102703678044,1.5304602497397604,37.190431901222475,6.387743663774615,2.7929898720360127,Bachelor,Moderate
S0277,90.52383513423406,A,1,83.90623484317263,83.7784644882154,81.52513047544933,81.1285009457383,2.899076024174605,74.48556853032059,82.41870897323813,6.851806074303324,2.1652659399242933,106.99373592263618,8.048043952138972,2.907344619040879,High School,Moderate
S0278,73.34690287990499,C,1,75.74801619277709,81.61166128907391,80.11996209634073,76.76996135079197,2.345293577081334,67.25427018288521,72.74469284076271,5.744911811770812,5.751898757410466,38.27064828693956,4.333831955972216,4.468635732762622,Master,Quiet
S0279,74.3521253470379,C,1,78.60817824917368,81.32617902214584,79.9209848941833,72.59743061879323,4.682143540410219,82.90907388911502,102.65328813244845,6.814368477139219,5.791638432406934,105.10087934025266,4.743635165586637,4.362548403831751,High School,Quiet
S0280,76.63378064000035,C,1,83.76859681898556,81.91552515855503,84.73654637582328,81.79019326020423,1.0480121090907302,79.15836718586117,63.13499940072776,7.361194526399103,1.4885363769337925,62.4709560970854,6.995269021199601,1.9007053453280138,Bachelor,Quiet
S0281,86.56102497001093,B,1,88.95029379996615,92.80878735320788,93.204783610806,90.53756010621703,3.2112595028733963,99.11149736234972,71.2215384300768,7.645807323416889,1.0749925018856834,85.09881569314942,6.021788727080979,2.487963749619974,Master,Moderate
S0282,63.015427253782654,D,1,58.58973362683447,44.347020523684094,57.90287468483749,56.92543160492192,3.962654324266504,64.32309148526286,86.97920842513,7.699745027145525,1.8055001162821114,43.75984040831983,5.774880176508159,4.371534115334445,High School,Quiet
S0283,52.87977590338229,D,1,60.65706239519692,66.40089089705744,62.609386644841365,60.19012810069717,2.940071950096165,65.72127608045386,76.59150900420316,6.747772376481626,5.9800639169112415,35.955184955266276,4.402168474225136,6.75933457425684,High School,Moderate
S0284,49.477290886601175,F,0,45.169006691247795,36.4704377973573,44.65289792658531,42.52234612900594,1.3416121206508866,59.75753849419689,65.81292597365598,7.2632702284930835,1.8999980830534344,49.434438361812155,9.374315048488008,1.0,High School,Noisy
S0285,79.1359333378985,C,1,71.80540775478957,69.9932030477739,73.13221950178772,64.23305620888573,4.889845560111609,77.11837715308724,85.77437031924553,7.706154592874114,3.5127380336101157,41.5068436117826,8.150911516750305,1.0,High School,Moderate
S0286,44.18436729001566,F,0,41.976825058820815,36.3784755856901,39.063031770762905,43.58479111551701,3.0720417255043917,58.63739583548386,93.46546579863252,5.359473485986831,5.242088632152555,58.11653079116686,4.729708940917896,6.110235598824131,High School,Noisy
S0287,63.52496195568004,D,1,65.60789099728531,59.13448361868078,53.41380520590317,74.38255635552152,3.4567449772760455,75.86560656865522,87.2225802472315,8.049291202444229,1.1020080534410317,76.29449218599181,4.3902757464228435,7.295426007612128,Master,Moderate
S0288,74.81418380369188,C,1,69.84545490891671,75.6495888458093,69.1740590979852,69.9374630628339,1.9464391308300293,70.02978550451508,70.20877532788874,6.3735027476034825,4.022444911292297,82.98835172085086,9.849235200587458,1.0,Master,Moderate
S0289,74.7356997848085,C,1,55.75976886705564,53.421262860496185,62.873509547555344,56.88608945329339,2.9339923404272152,60.97192584120992,85.24776198636789,7.970597484999559,2.3851272443481215,101.08812966417686,8.08703530263703,1.4344104306452514,Bachelor,Quiet
S0290,77.25550188788476,C,1,72.4958293312956,74.22834873994917,77.12690634250356,75.95944310687989,2.7165979678332874,67.25684096860226,88.884249942396,6.477519864755675,5.311674582198658,89.06159039235229,6.504736426562449,4.010924203520945,High School,Moderate
S0291,43.114166638466955,F,0,41.67751374664772,41.4429108522518,46.50450116960357,35.33086126391422,1.299583368007935,49.720886033637875,67.34956690302137,6.938355610099181,2.417305746320396,84.78824926165976,8.210386244534709,3.411487503250343,Bachelor,Quiet
S0292,54.36346627466546,D,1,42.054150381206796,44.4393545173224,48.234803990237886,50.566723671854824,1.424641414189869,58.436730093228114,68.99047962425679,7.001286966087953,4.433778601409545,67.06038247371973,8.537990718880955,1.0,Master,Quiet
S0293,90.77445709140197,A,1,85.2430308362812,85.62714029158248,85.6863187910884,86.25467481839522,4.349890078475099,81.1166138561745,94.1523509070729,7.13526472493253,4.371098162236985,72.64275914641249,8.679773214332677,1.0,High School,Quiet
S0294,59.129922458437015,D,1,59.81048527761946,53.395524156676615,60.797063814647444,67.96976977306501,1.959279808826361,66.74805750139382,68.88516932142886,7.688706738139858,2.1074677442982,67.3068746451163,6.867263833918345,3.764154772354061,Bachelor,Moderate
S0295,54.37621784744912,D,1,46.98832819585366,51.969662293089364,43.90006871868191,43.32316321823372,1.7798330859945222,69.71119308386264,65.41935363992071,7.132953080380945,1.1739959993417506,105.79494270552448,6.579296548749088,4.219771524393211,High School,Quiet
S0296,69.3900648228879,C,1,68.72337930301424,66.25459638720768,67.143015022879,77.81368891580337,3.019645805000557,80.5018406995478,76.06589809143287,6.8441170775108615,3.0462478689269865,50.70004072935599,4.066168505613402,5.939962944821825,High School,Noisy
S0297,89.30992705388566,B,1,82.3496454204236,74.56673592712484,85.4285011692793,86.22542289059751,4.074988525450052,79.50080777298929,87.31481475600305,7.264173853490479,2.4459657598293485,30.514883838776818,9.559342690851029,1.0,Bachelor,Noisy
S0298,46.559934386938764,F,0,51.870156512326375,49.729580707496815,57.88957869817045,54.635356941588164,1.2477860743159517,56.96547269020338,55.7250809214446,6.465903549254407,5.044888748068543,88.61879075036154,7.619847270333659,3.3745314606583876,Master,Moderate
S0299,73.3819363996996,C,1,74.25897617004502,81.76277512321657,73.56174479164002,75.42909844181075,3.3072316785530234,74.29596254474724,82.69295953210512,6.874326455036155,5.001820942276726,48.221596527494825,5.218923623139808,5.309112381408156,Bachelor,Quiet
S0300,56.120137896972984,D,1,44.69411057465724,48.9452192852247,42.44316425040018,43.45146748428499,1.4768417713622934,59.34794831774331,56.345079827491006,6.007013455457758,3.2851197609631275,110.11036226788283,9.51762051652862,1.0,Bachelor,Noisy
S0301,47.96819850322755,F,0,42.842494664273424,41.099233992234126,42.84513445855641,48.845152956642785,1.1458442033024738,58.13557252074642,62.41302465374329,6.9573951892919235,4.032561126616095,107.31416967359904,9.489591410621777,1.0,Bachelor,Moderate
S0302,75.70349529674155,C,1,69.22450473624814,67.47821621465599,72.23053848089371,69.92630408548837,1.2109758086488696,71.12365784863285,61.92810504627699,6.648620048801293,4.021297579934625,36.90546347353853,9.935104986196576,1.0,High School,Moderate
S0303,83.28771472447163,B,1,69.73493168855586,68.12675643246895,62.51565760788815,59.8995831706201,4.336656432833765,71.6001513656539,94.10124082027109,6.040012469166589,5.135790742138116,39.57495648726696,9.244339378833873,1.4415510776040472,Master,Moderate
S0304,73.95259544868026,C,1,75.05864458240137,85.44238450020558,63.57773981671518,69.47271227386636,1.4718899345122463,75.59661421171188,62.108241495022504,6.691252989930404,3.1250120706159876,74.56544330219997,9.986706326920388,1.0,Master,Moderate
S0305,78.73219471251853,C,1,79.93502335474639,81.84470061590416,77.18233910728847,79.00579459378265,1.1806054576491678,76.78980618329541,77.19035642739419,7.179561148055254,2.377233398952545,84.83003964924191,5.468117128739635,4.096172038875627,High School,Moderate
S0306,100.0,A,1,93.67186437043941,95.82207260639476,87.56830224086862,95.22185928626719,2.751599548571649,87.87754472834766,84.31657498661805,5.50190507055942,2.3251745907027375,54.74175037340167,9.053497511195404,1.0,Master,Quiet
S0307,93.06015913184548,A,1,68.39651915656574,73.54793642672496,65.8558181683292,68.11357671206626,4.375973887768099,76.00010315780717,87.53702637725738,6.545066795680919,3.680961396411021,94.51179450294336,8.938169852774587,1.1021378465556606,Bachelor,Quiet
S0308,65.16814599638955,C,1,57.762606011768526,58.956551806901096,57.02370441768117,63.85745996073684,2.0496335059572077,64.32807756997181,71.66067549670656,6.588370283578535,3.2457410136610627,83.54244188269844,5.385642155324403,5.509287906241157,Master,Quiet
S0309,70.39098688844147,C,1,83.73524071227871,82.4400299831752,81.46899866716365,73.97973139208558,2.6868504701036655,88.22294698617452,73.82847398635003,7.306210448183908,3.200603854924681,59.23416987736992,4.590625294005944,6.000465237319277,High School,Quiet
S0310,67.02288191144585,C,1,54.89577381941408,53.91402457398919,62.15811149176781,55.613713501939884,1.159690130255005,62.547575400503966,56.52450266901298,7.160530650110179,1.4556866954485361,32.2834339238084,9.876523082065598,1.0,Master,Moderate
S0311,66.09436635419524,C,1,64.14342813880998,63.78542184173966,65.77715196182159,55.05353201187421,2.7963140565395035,63.98271100032831,71.26278020977536,6.514537488879461,4.593018703450978,97.51352531686659,5.776147309123662,4.987520840595334,High School,Moderate
S0312,60.58256174927123,D,1,44.31510097382463,44.12898979127542,45.81747277187877,48.11366245124547,3.3104523225485347,64.06144084373757,85.2656066792816,8.150533281857784,2.0686834399095533,49.32782992425744,9.225350742806835,1.1753865108847776,Bachelor,Noisy
S0313,49.68855508331733,F,0,41.39429088785016,45.03243860603506,44.50532660806717,40.92199731564015,3.283628215008579,56.61010477185338,79.42938097473792,7.9017453145946295,1.9847681510436068,105.10263691163655,4.024762928047624,5.54863743566634,High School,Noisy
S0314,72.2432475867147,C,1,92.94566280728588,93.20539223632238,87.25149721838204,95.04371266740648,2.3297067686974606,88.07928875742988,78.13619780710061,7.5319982195556365,3.063791601386967,67.82612340488296,4.126148843317614,5.7491329984459005,Master,Quiet
S0315,74.26286952897736,C,1,85.97890662817133,89.64210701424922,91.17446556527267,81.6594918252225,2.262132722652542,70.97111030858301,77.59023829917761,7.108396272367872,2.138891708089007,81.93696983685888,6.79522785217821,3.0565492589786687,Bachelor,Moderate
